year,state_name,line_num,service_category,ssbg_expenditures,tanf_transfer_funds,total_ssbg_expenditures,other_fed_state_and_local_funds,total_expenditures,children,adults_59_and_younger,adults_60_and_older,adults_unknown,total_adults,total_recipients
2010,Delaware,11,Foster Care Services - Children,"$365,096 ",$0 ,"$365,096 ","$11,049,416 ","$11,414,512 ",730,0,0,0,0,730
2010,Delaware,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,13,Home-Based Services,"$1,109,806 ",$0 ,"$1,109,806 ","$1,070,082 ","$2,179,888 ",0,82,330,0,412,412
2010,Delaware,14,Home-Delivered Meals,"$208,605 ",$0 ,"$208,605 ","$2,751,520 ","$2,960,125 ",0,189,26,0,215,215
2010,Delaware,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,20,Prevention and Intervention,"$77,243 ",$0 ,"$77,243 ","$302,810 ","$380,053 ",0,31,0,0,31,31
2010,Delaware,21,Protective Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,22,Protective Services - Children,"$1,221,773 ",$0 ,"$1,221,773 ","$22,716,884 ","$23,938,657 ","7,818",0,0,0,0,"7,818"
2010,Delaware,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,26,Special Services - Youth at Risk,"$705,029 ",$0 ,"$705,029 ","$10,673,295 ","$11,378,324 ","1,547",0,0,0,0,"1,547"
2010,Delaware,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Delaware,29,Other Services,"$82,998 ",$0 ,"$82,998 ","$500,648 ","$583,646 ",0,7,6,0,13,13
2010,Delaware,31,Administrative Costs,"$236,021 ",$0 ,"$236,021 ",$0 ,"$236,021 ",0,0,0,0,0,0
2010,District of Columbia,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,6,Day Care - Children,"$219,784 ",$0 ,"$219,784 ","$64,658,190 ","$64,877,974 ","11,584",0,0,0,0,"11,584"
2010,District of Columbia,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,11,Foster Care Services - Children,"$525,365 ",$0 ,"$525,365 ","$131,545,314 ","$132,070,679 ","2,120",0,0,0,0,"2,120"
2010,District of Columbia,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,13,Home-Based Services,"$96,825 ",$0 ,"$96,825 ","$95,000 ","$191,825 ",0,1,68,0,69,69
2010,District of Columbia,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,21,Protective Services - Adults,"$2,224,887 ",$0 ,"$2,224,887 ","$1,026,527 ","$3,251,414 ",0,184,621,0,805,805
2010,District of Columbia,22,Protective Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,District of Columbia,29,Other Services,"$163,843 ","$3,935,917 ","$4,099,760 ","$211,999,763 ","$216,099,523 ","1,939","13,502",687,143,"14,332","16,271"
2010,District of Columbia,31,Administrative Costs,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,1,Adoption Services,"$103,099 ",$0 ,"$103,099 ","$317,985 ","$421,084 ","6,272",0,0,0,0,"6,272"
2010,Florida,2,Case Management,"$1,401,111 ","$5,674,945 ","$7,076,056 ","$332,791,919 ","$339,867,975 ","65,099",0,0,0,0,"65,099"
2010,Florida,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,6,Day Care - Children,"$500,000 ",$0 ,"$500,000 ",$0 ,"$500,000 ",275,0,0,0,0,275
2010,Florida,7,Education and Training Services,"$4,211,986 ","$94,090 ","$4,306,076 ","$14,465,223 ","$18,771,299 ","30,296",0,0,0,0,"30,296"
2010,Florida,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,11,Foster Care Services - Children,"$869,859 ","$37,561,501 ","$38,431,360 ","$127,702,303 ","$166,133,663 ","33,642",0,0,0,0,"33,642"
2010,Florida,12,Health-Related Services,"$6,804,728 ",$0 ,"$6,804,728 ",$0 ,"$6,804,728 ","125,133",0,0,0,0,"125,133"
2010,Florida,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,18,Legal Services,"$4,484,350 ",$0 ,"$4,484,350 ","$37,853,027 ","$42,337,377 ","58,276",0,0,0,0,"58,276"
2010,Florida,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,21,Protective Services - Adults,"$6,582,377 ",$0 ,"$6,582,377 ","$31,230,313 ","$37,812,690 ",0,0,0,"45,604","45,604","45,604"
2010,Florida,22,Protective Services - Children,"$7,897,985 ","$17,909,627 ","$25,807,612 ","$133,029,074 ","$158,836,686 ","272,436",0,0,0,0,"272,436"
2010,Florida,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,25,Special Services - Disabled,"$49,890,208 ",$0 ,"$49,890,208 ",$0 ,"$49,890,208 ","1,931",0,0,0,0,"1,931"
2010,Florida,26,Special Services - Youth at Risk,"$14,742,692 ",$0 ,"$14,742,692 ",$0 ,"$14,742,692 ","1,597","3,998",266,0,"4,264","5,861"
2010,Florida,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Florida,31,Administrative Costs,"$592,530 ","$2,212,395 ","$2,804,925 ",$0 ,"$2,804,925 ",0,0,0,0,0,0
2010,Georgia,1,Adoption Services,"$271,929 ","$468,400 ","$740,329 ","$79,232,454 ","$79,972,784 ","5,813",0,0,0,0,"5,813"
2010,Georgia,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,3,Congregate Meals,"$73,616 ",$0 ,"$73,616 ","$8,216,191 ","$8,289,807 ",0,60,300,4,364,364
2010,Georgia,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,5,Day Care - Adults,"$99,606 ",$0 ,"$99,606 ","$28,913 ","$128,519 ",0,7,20,10,37,37
2010,Georgia,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,11,Foster Care Services - Children,"$4,593,195 ","$11,322,702 ","$15,915,897 ","$171,939,120 ","$187,855,017 ","7,398",0,0,0,0,"7,398"
2010,Georgia,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,13,Home-Based Services,"$3,251,291 ",$0 ,"$3,251,291 ","$103,819 ","$3,355,110 ","3,592",57,"1,388",20,"1,465","5,057"
2010,Georgia,14,Home-Delivered Meals,"$721,237 ",$0 ,"$721,237 ","$11,324,217 ","$12,045,455 ",0,15,"3,599",13,"3,627","3,627"
2010,Georgia,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,21,Protective Services - Adults,"$1,441,408 ",$0 ,"$1,441,408 ","$400,795 ","$1,842,201 ",0,"1,546","2,399",55,"4,000","4,000"
2010,Georgia,22,Protective Services - Children,"$618,532 ","$1,776,021 ","$2,394,553 ","$4,939,981 ","$7,334,535 ","11,590",0,0,0,0,"11,590"
2010,Georgia,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,25,Special Services - Disabled,"$27,312,503 ",$0 ,"$27,312,503 ",$0 ,"$27,312,503 ","2,616","11,077","1,692",0,"12,769","15,385"
2010,Georgia,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,28,Transportation,"$3,080,448 ",$0 ,"$3,080,448 ","$3,404,350 ","$6,484,798 ",0,0,"11,821","4,288","16,109","16,109"
2010,Georgia,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Georgia,31,Administrative Costs,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,11,Foster Care Services - Children,"$862,027 ",$0 ,"$862,027 ","$814,046 ","$1,676,073 ",149,0,0,0,0,149
2010,Hawaii,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,13,Home-Based Services,"$2,748,916 ",$0 ,"$2,748,916 ","$5,909,488 ","$8,658,404 ",0,0,0,"1,155","1,155","1,155"
2010,Hawaii,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,21,Protective Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,22,Protective Services - Children,"$2,534,315 ","$9,890,000 ","$12,424,315 ","$52,969,940 ","$65,394,255 ","5,664",0,0,0,0,"5,664"
2010,Hawaii,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,26,Special Services - Youth at Risk,"$657,751 ",$0 ,"$657,751 ","$2,867,117 ","$3,524,868 ","4,440",0,0,0,0,"4,440"
2010,Hawaii,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Hawaii,31,Administrative Costs,"$6,580 ",$0 ,"$6,580 ",$0 ,"$6,580 ",0,0,0,0,0,0
2010,Idaho,1,Adoption Services,"$6,995 ",$0 ,"$6,995 ","$6,014,588 ","$6,021,583 ",721,0,0,0,0,721
2010,Idaho,2,Case Management,"$2,853,458 ",$0 ,"$2,853,458 ","$2,096,979 ","$4,950,438 ","5,103",0,0,0,0,"5,103"
2010,Idaho,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,6,Day Care - Children,"$5,835 ",$0 ,"$5,835 ","$26,090,725 ","$26,096,559 ",417,0,0,0,0,417
2010,Idaho,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,11,Foster Care Services - Children,"$1,424,644 ",$0 ,"$1,424,644 ","$7,259,954 ","$8,684,598 ",490,0,0,0,0,490
2010,Idaho,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,20,Prevention and Intervention,"$439,466 ",$0 ,"$439,466 ","$2,711,038 ","$3,150,504 ",524,0,0,0,0,524
2010,Idaho,21,Protective Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,22,Protective Services - Children,"$1,363,712 ",$0 ,"$1,363,712 ","$4,789,081 ","$6,152,792 ",526,0,0,0,0,526
2010,Idaho,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,24,Residential Treatment,"$1,627 ",$0 ,"$1,627 ","$23,110 ","$24,737 ",36,0,0,0,0,36
2010,Idaho,25,Special Services - Disabled,"$477,421 ",$0 ,"$477,421 ","$532,421 ","$1,009,842 ","12,306",176,19,0,195,"12,501"
2010,Idaho,26,Special Services - Youth at Risk,"$1,177,625 ",$0 ,"$1,177,625 ",$0 ,"$1,177,625 ",88,0,0,0,0,88
2010,Idaho,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Idaho,29,Other Services,"$29,564 ",$0 ,"$29,564 ","$187,435 ","$216,999 ","1,347",0,0,0,0,"1,347"
2010,Idaho,31,Administrative Costs,"$44,788 ",$0 ,"$44,788 ",$0 ,"$44,788 ",0,0,0,0,0,0
2010,Illinois,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,2,Case Management,"$1,253,362 ",$0 ,"$1,253,362 ","$25,339,464 ","$26,592,826 ","1,704",0,0,"29,749","29,749","31,453"
2010,Illinois,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,4,Counseling Services,"$5,241,656 ",$0 ,"$5,241,656 ","$36,480,468 ","$41,722,124 ","22,441",0,"8,666","10,680","19,346","41,787"
2010,Illinois,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,6,Day Care - Children,$0 ,"$1,200,000 ","$1,200,000 ","$716,853,818 ","$718,053,818 ","177,334",0,0,0,0,"177,334"
2010,Illinois,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,8,Employment Services,"$2,462,406 ",$0 ,"$2,462,406 ","$14,525,434 ","$16,987,840 ",152,0,0,"26,105","26,105","26,257"
2010,Illinois,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,11,Foster Care Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,12,Health-Related Services,"$2,171,200 ",$0 ,"$2,171,200 ","$32,835,988 ","$35,007,188 ","14,541",0,0,"11,644","11,644","26,185"
2010,Illinois,13,Home-Based Services,"$37,593,896 ","$15,896,161 ","$53,490,057 ","$473,288,600 ","$526,778,657 ","2,473",0,0,"33,976","33,976","36,449"
2010,Illinois,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,16,Independent/Transitional Living Services,"$213,841 ",$0 ,"$213,841 ","$23,041,317 ","$23,255,158 ","1,499",0,0,"8,054","8,054","9,553"
2010,Illinois,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,18,Legal Services,"$108,279 ",$0 ,"$108,279 ",$0 ,"$108,279 ",0,0,0,77,77,77
2010,Illinois,19,Pregnancy and Parenting,"$6,919,466 ",$0 ,"$6,919,466 ","$16,414,124 ","$23,333,590 ","28,695",0,0,"106,949","106,949","135,644"
2010,Illinois,20,Prevention and Intervention,"$5,623,274 ",$0 ,"$5,623,274 ","$16,653,726 ","$22,277,000 ","8,636",0,0,"48,748","48,748","57,384"
2010,Illinois,21,Protective Services - Adults,"$83,359 ",$0 ,"$83,359 ",$0 ,"$83,359 ",973,0,0,858,858,"1,831"
2010,Illinois,22,Protective Services - Children,"$67,740 ",$0 ,"$67,740 ","$421,979 ","$489,719 ","29,307",0,0,333,333,"29,640"
2010,Illinois,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,25,Special Services - Disabled,"$3,896,607 ","$10,859,114 ","$14,755,721 ","$44,912,292 ","$59,668,013 ","4,315",0,0,"16,651","16,651","20,966"
2010,Illinois,26,Special Services - Youth at Risk,"$2,294,814 ",$0 ,"$2,294,814 ","$39,569,900 ","$41,864,714 ","114,716",0,0,"1,537","1,537","116,253"
2010,Illinois,27,Substance Abuse Services,"$1,135,854 ",$0 ,"$1,135,854 ",$0 ,"$1,135,854 ",0,0,0,305,305,305
2010,Illinois,28,Transportation,"$722,322 ",$0 ,"$722,322 ","$10,978,819 ","$11,701,141 ",0,0,"33,148",0,"33,148","33,148"
2010,Illinois,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Illinois,31,Administrative Costs,"$2,018,421 ",$0 ,"$2,018,421 ",$0 ,"$2,018,421 ",0,0,0,0,0,0
2010,Indiana,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Indiana,2,Case Management,"$2,819,901 ",$0 ,"$2,819,901 ","$1,532,795 ","$4,352,696 ","2,170","7,160","18,685",0,"25,845","28,015"
2010,Indiana,3,Congregate Meals,"$16,190 ",$0 ,"$16,190 ","$9,259 ","$25,449 ","8,004","10,794",199,0,"10,993","18,997"
2010,Indiana,4,Counseling Services,"$3,488,099 ",$0 ,"$3,488,099 ","$3,636,678 ","$7,124,777 ",840,776,20,"1,909","2,705","3,545"
2010,Indiana,5,Day Care - Adults,"$110,140 ",$0 ,"$110,140 ",$0 ,"$110,140 ",0,0,39,0,39,39
2010,Indiana,6,Day Care - Children,"$8,443 ",$0 ,"$8,443 ","$4,829 ","$13,272 ",494,0,0,0,0,494
2010,Indiana,7,Education and Training Services,"$188,050 ",$0 ,"$188,050 ","$937,069 ","$1,125,119 ",228,0,0,0,0,228
2010,Indiana,8,Employment Services,$145 ,$0 ,$145 ,$83 ,$228 ,0,264,5,0,269,269
2010,Indiana,9,Family Planning Services,"$323,716 ",$0 ,"$323,716 ",$0 ,"$323,716 ",264,"4,198",0,0,"4,198","4,462"
2010,Indiana,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Indiana,11,Foster Care Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Indiana,12,Health-Related Services,"$139,064 ",$0 ,"$139,064 ",$0 ,"$139,064 ",215,"10,246",24,"3,998","14,268","14,483"
2010,Indiana,13,Home-Based Services,"$5,986,263 ",$0 ,"$5,986,263 ","$14,495 ","$6,000,758 ","13,486","14,314","1,924",0,"16,238","29,724"
2010,Indiana,14,Home-Delivered Meals,"$275,240 ",$0 ,"$275,240 ","$19,604 ","$294,844 ",0,0,421,0,421,421
2010,Indiana,15,Housing Services,"$657,447 ",$0 ,"$657,447 ","$376,005 ","$1,033,452 ","3,357","4,866",68,0,"4,934","8,291"
2010,Indiana,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Indiana,17,Information and Referral,"$107,750 ",$0 ,"$107,750 ","$64,242 ","$171,992 ",0,0,2,0,2,2
2010,Indiana,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Indiana,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2010,Indiana,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
